Région,Département,Commune,Nom du festival,Début,Fin,Genre,Site web,Téléphone,,Texte,"Lon,Lat",Nom,Fonction,Citation
Occitanie ,Hérault,Sète,Voix vives en Méditerranée,22/07/2022,30/07/2022,Littérature,voixvivesmediterranee.com,04 99 04 72 51,,"Le festival accueille des poètes venus des pays des ""quatre méditerannée"" : africaine, des Balkans, latine, orientale. Chaque jour, des rencontres sont organisées avec les auteurs et autrices dans les places, les jardins publics ou privés, les  rues, ou les lieux du patrimoine historique de la ville. Saafa Fahty, Felip Costaglioli, Jeanne Benameur, Claudine Bohi, Demosthène Agrafiotis, Bluma Finkelstein, Loretto Rafanelli sont présents. ","3.5529929,43.326058",,,
Occitanie ,Haute-Garonne,Toulouse,Rio Loco,15/06/2022,19/06/2022,Musique,rio-loco.org,05 31 22 99 00, https://www.rio-loco.org/le-festival/presentation,"Le festival des musiques du monde consacre cette édition à la création portugaise. Lucie Antunes, Rita Maïa, Pedro Da Linha, Nidia, Kokeshi et Diana Oliveira sont notamment attendues. La programmation musicale se déroule en grande partie à la Prairie des Filtres, un grand parc au centre de Toulouse, au bord de la Garonne. On note également la présence du groupe Santrofi, et des artistes Emel Mathlouthi, Léonie Pernet, Laura Cahen et Awa Ly.
","1.350328,43.532708",,,
Occitanie ,Haute-Garonne,Toulouse,Les siestes électroniques ,23/06/2022,26/06/2022,Musique,les-siestes-electroniques.com,,http://www.les-siestes-electroniques.com/Presentation http://www.les-siestes-electroniques.com/IMG/pdf/S18-DP.pdf,"Dédiée aux cultures émergentes, la programmation artistique fait la part belle aux musiques électroniques, mais s’ouvre également au hip-hop, à la house ou encore au punk. Les concerts gratuits se tiennent dans le Jardin Compans-Caffarelli, au centre de la ville rose. Cucina Povera, Mc Yallah & Debmaster, Matana Roberts, Moor Mother, Fågelle et Fauzia sont parmi les artistes attendus. Les siestes électroniques sont également à Pantin les 16 et 17 juillet.  ","1.350328,43.532708",,,
Occitanie ,Hérault,Sète,Worldwide festival ,05/07/2022,10/07/2022,Musique,worldwidefestival.com,,,"L'ouverture et la fermeture du festival se font à La Ola, un restaurant sur la plage. Le reste des journées se partagent entre les matinées en diffusion radio, les après-midi sur la scène de la plage et les soirées au théâtre de la Mer. Au programme : Yussef Dayes, Nala Sinephro, Greentea Peng, La Perla, Ahu, Kassa Overall, DJ Paulette, Sélène Saint-Aimé, Joyce Moreno etc.","3.5529929,43.326058",,,
Occitanie ,,Albi,Pause guitare ,05/07/2022,10/07/2022,Musique,"
pauseguitare.net
",05 63 60 55 90,,"Un total de 90 concerts, répartis sur les 6 scènes de l’événement pour accueillir du rock, de la pop, et de la chanson, avec Clara Luciani, Mara, Roméo Elvis, Gaël Faye, Juliette Armanet, Julien Doré, Angèle, Orelsan, Bob Sinclair, Sofiane Pamart, Aldebert, Lujipeka, Marc Rebillet, Ayọ, Mika, M, Meute etc. ","2.0527828,43.888488",,,
Occitanie ,Gard,Vauvert,Jazz à Vauvert ,01/07/2022,03/07/2022,Musique,jazzajunas.fr,04 66 80 30 27 ,http://www.jazzajunas.fr/festival-jazz-vauvert ,"Le parc du Castellas résonne des sonorités jazz pendant trois jours. Le saxophoniste, compositeur, orchestrateur et arrangeur Jan Garbarek est présent pour la soirée d'ouverture. Le Lendemain, place aux sonorités cubaines avec Raphaël Lemonnier, un artiste local, et un trio mené par le pianiste et chef d'orchestre Roberto Fonseca. De la danse hip hop, du cirque avec la compagnie Les Fortiches de Sommières et des lectures musicales jeune public sont également prévues.  ","4.242377,43.535396",,,
Occitanie ,Pyrénées-Orientales,Céret,Les Déferlantes,07/07/2022,10/07/2022,Musique,festival-lesdeferlantes.com,,,"Dans le parc arboré du château d'Aubiry, Angèle, les Black Eyes Peas, DJ Snake, Hoshi, Feder, Gambeat, DJ Eyox, Joris Delacroix, Juliette Armanet, Meute, Ofenbach, Justine Time, Suzane, Vianney, Vladimir Cauchemar, Cali sont accueillis.","2.970513,42.4665849",,,
Occitanie ,Hérault,Montpellier et la région Occitanie,Le Festival Radio France Occitanie Montpellier ,11/07/2022,29/07/2022,Musique,lefestival.eu,, http://lefestival.eu/shared/presse/2018/documents/DepliantConcertsPayants.pdf,"La programmation est consacrée aux musiques du Nord pour cette édition intitulée ""Soleil de nuit"" qui prévoit 150 concerts dans 70 lieux. Sont notamment invités : Michael Schønwandt, Neeme et Kristjan Järvi, Andris Poga, Santtu-Matias Rouvali, Krzysztof Urbanski, Jan Lisiecki, Lukas Geniušas, Łukasz Krupiński, Paavali Jumppanen et Mūza Rubackyté.  MAIL ENVOYE","3.807044,43.566744",,,
Occitanie ,Hautes-Pyrénées,Luz-Saint-Sauveur,Jazz à Luz ,13/07/2022,16/07/2022,Musique,jazzaluz.com,05 62 92 30 31,,"Rendez-vous dans une vallée des pyrénées pour quatre jours de jazz au coeur du Pays de Toy. Cette année, le jazz Catalan est à l'honneur tout comme la scène rock alternatif, influencée par le jazz contemporain. L'inauguration se compose de trois concerts, dont deux dédiés à la scène barcelonaise, avec les danseuses Isabel Rivera et Sónia Sánchez, le chanteur Cristián Saucedo, la percussioniste Núria Andorrà et la pianiste Jordina Millà .","-0.072874,42.793507",,,
Occitanie ,Hérault,Sète ,Jazz à Sète ,15/07/2022,21/07/2022,Musique,jazzasete.com,04 99 04 71 71,https://www.jazzasete.com/presentation,"Au théâtre de la Mer, Marcus Miller et Herbie Hancock, deux légendes du jazz se retrouvent. Le festival met aussi en avant la voix des femmes avec la présence d'Izo Fitzroy, Laura Prince, Robin Mckelle, Stacey Kent et Toni Green. Côté intrumentistes, on retrouve à la Guitare Julien Lage, Gabriel Gosse, Yotam silberstein, au piano Kenny Barron, Yonathan Avishai, Isfar Sarabski et Nathan Mollet, au saxo Eli Degibri, Dmitry Baevsky, Julien Loureau et à la contrebasse Omer Avital et Clovis Nicolas.","3.5529929,43.326058",,,
Occitanie ,Lot,Cahors ,Cahors blues festival,12/07/2022,17/07/2022,Musique,cahorsbluesfestival.com,,,"La ville de Cahors vit au rythme du Blues le temps de quelques jours, avec plus de 40 concerts proposés. Alex Baurer, Curtis Salgado, Michelle David & The Gospel Sessions comptent parmi les artistes attendus. FORMULAIRE REMPLI EN LIGNE ","1.3724909,44.4009051",,,
Occitanie ,Aveyron,Millau ,Millau Jazz Festival,17/07/2022,23/07/2022,Musique,millaujazz.fr,05 65 60 82 47,https://millaujazz.fr/wp-content/uploads/2018/04/Dossier-de-presse-2018.pdf,"Des grands noms de la scène internationale et la jeune génération se côtoient sur les scènes installées au cœur de Millau - dans les jardins du Château de Sambucy, sur la place Foch - mais aussi des villages en Sud-Aveyron. Une journée cinéma, BD, polar et Jazz est prévue avec une lecture musicale accompagnée du saxophoniste Daniel Séverac ainsi qu'un concert et installation sonore du contrebassiste Pascal Niggenkemper.","2.9906591,44.016511",,,
Occitanie ,Gard,Pays d'Uzes,Autres rivages ,15/07/2022,25/07/2022,Musique,autres-rivages.com,04 66 22 68 88,,"De jardins en parcs et places de village, à Uzès, Garrigue et Saint Quentin la Poterie, l'événement déroule sa programmation dédié aux artistes hors des sentiers battus. Une soirée soul est prévue avec la chanteuse Toni Green, une des dernières representantes de la scène légendaire de la scène de Memphis ainsi qu'un concert funk avec le groupe Electro Deluxe ou encore des sons de blues créole des membres de Delgrès.","4.4181810197085,44.0124680197085",,,
Occitanie ,Hérault,Bassin de Thau,Festival de Thau,11/07/2022,25/07/2022,Musique,festivaldethau.com,04 67 18 70 83,,"Le festival associe musique et écologie. Les scènes principales se déploient au coeur de Mèze pour quatres soirées au bord de l'étang de Thau. Loupian, Villeveyrac, Frontignan-la-Peyrade, Montbazin et l'abbaye de Valmagne accueille aussi une partie de la programmation. ""Terre Océan"", un temps dédié à l'urgence climatique est organisé avec  Laurent Ballesta, plongeur, biologiste et photographe. Côté musique, sont programmées : une soirée chanson française avec Bernard Lavilliers et Abel Chéret, une soirée rock avec Chico Trujillo et The Limiñanas, une soirée scène féminine avec la slameuse George Ka, la chanteuse Emily Loizeau et l'orchestre béninoin Star Feminine Band.","3.531537,43.3209771",,,
Occitanie ,Aveyron,Conques,Les rencontres musicales de Conques ,22/07/2022,06/08/2022,Musique,centre-europeen.com/rencontres-musicales,05 65 71 24 00,,"Les musiques traditionnelles, les musiques contemporaines et les musiques du monde sont célébrées au coeur de sites comme l'Abbatiale Sainte-Foy de Conques ou la Cathédrale Notre-Dame de l'Assomption de Rodez. Côté sonorités, le Pays Basque, la Russie, la Scandinavie et l'Inde sont notamment à l'honneur. MAIL ENVOYE","2.36731,44.5560969",,,
Occitanie ,Gard,Junas,Jazz à Junas,19/07/2022,23/07/2022,Musique,jazzajunas.fr,04 66 80 30 27,,"Au coeur des carrières et du temple de Junas, la thématique ""Retour en Angleterre"" sera le fil rouge de cette édition. Le contrebassiste Dave Holland se produit avec Zakir Hussain (percussions), et Chris Potter (saxo) pour la soirée d'ouverture sur la scène des carrières. Sont également attendus, les saxophonistes Andy Sheppard - en duo avec la pianiste Rita Marcotulli - et John Surman avec son quartet londonien. 
","4.097469,43.740109",,,
Occitanie ,Lot,Saint-Céré ,Festival de Saint-Céré ,29/07/2022,12/08/2022,Musique,festival-saint-cere.com,05 65 38 28 08,,"L'opéra, l'opérette et de plus petites formations musicales investissent les territoires ruraux et lieux patrimoniaux du Lot et du sud de la Corrèze. Les châteaux de Castelnau-Bretenoux, Cavagnac, Saint-Hilaire de Curemonte et Montal notamment, servent d'écrin à la présentation des spectacles. Parmi les spectacles présentés, La Dame blanche de François-Adrien Boieldieu mis en scène par Louise Vignaud, une soirée Bachianas Brasileiras qui recouvre l'oeuvre d'Heitor Villa-Lobos, mais aussi celle de Jean-Sébastien Bach, Francis Poulenc ou encore Claude Debussy et un ""Voyage en quatuor avec piano"" autour de Gustav Mahler, Mozart et Dora Pejačević, interprétés par Shuichi Okada (violon), Léa Hennino (alto), Yan Levionnois (violoncelliste) et Nathanaël Gouin (piano). 
","1.866639,44.827822",,,
Occitanie ,Lozère,Chanac; Grands Causses; Aubrac en Lozère,Détours du monde ,13/07/2022,28/07/2022,Musique,detoursdumonde.org,09 67 74 16 57,,"Le festival s'organise en deux moments : le coeur du festival à Chanac, puis ""la Transhumance"" avec une série de concerts intimistes dans des lieux patrimoniaux entre Grands Causses, vallée du Lot, Aubrac et Margeride. A Chanac, Riu de L'aire, Delgres, La Yegros, Vaudou Game et Batida sont au rendez-vous. ","3.265711,44.4098709",,,
Occitanie ,Hérault,Sète ,Fiest'A Sète ,23/07/2022,06/08/2022,Musique,fiestasete.com,04 67 74 48 44,http://www.fiestasete.com/concerts-2018.html,"Le festival commence par une semaine de concerts gratuits dans les communes qui bordent l’étang de Thau. Le théâtre de la mer programme ensuite six soirées thématiques. La culture afro-cubaine est représentée par Omar Sosa, Seckou Keita, Alfredo Rodriguez et Richard Bona. ""Femmes du monde"" voit  Dom la Nena et Ayọ partager la scène, My Josephine et Morcheeba se charge des sonorités ""swing and soul"", Souad Massi et Sahariennes dévoilent une soirée ""les orientales"", quant à Bonga et David Walters, ils se rejoignent pour une ""fiesta tropicale"". ","3.5529929,43.326058",,,
Occitanie ,Ariège,Foix ,Jazz à Foix ,26/07/2022,30/07/2022,Musique,jazzfoix.com,05 61 65 12 12,BRIGITTE MAISONNEUVE / 06 03 60 45 42,"Deux temps rythment les festivités. Le ""IN"" accueille les concerts du trompettiste Nicolas Gardel, de la saxophoniste Sophie Alour et son quintet composé d'un oud et d'une derbouka ou encore du guitariste Angelo Debarre et son jazz manouche.  Le ""OFF"" se déroule à partir de 18h30 dans toute la ville avec des spectacles gratuits pour faire découvrir les talents de la scène nationale.
","1.5711521,42.93119",,,
Occitanie ,Gers,Marciac,Jazz in Marciac ,22/07/2022,06/08/2022,Musique,jazzinmarciac.com,,,"Le jazz investit le chapiteau et la salle de l'Astrada. Diana Krall, Dominique Fils-Aimé, The New Power generation, Nile Rodgers & Chic, Samara Joy, Mélodie Gardot, Jeff Beck, James Blunt, Daïda, Chilly Gonzales, Marcus Miller, Herbie Hancock, Rhoda Scott, Ibrahim Maalouf, Avishai Cohen, Anne Paceo, Keziah Jones, Ayọ sont parmi les artistes attendus. ","0.110833,43.497611",,,
Occitanie ,Haute-Garonne,Toulouse,Electro alternativ,05/09/2019,23/09/2019,Musique,electro-alternativ.com,,"Mina FOROUHAR
06 03 11 39 11 / 09 83 01 10 89","Les musiques électroniques parcourent Toulouse dans différents lieux de culture ou du patrimoine, pendant 3 semaines. Sont notamment attendus : Camo & Krooked, Karenn, Hydraulix, Todiefor, Magnetude, Oktober Lieber, Monolithe Noir, Kompromat, Lysistrata. IL FAUT APPELER","1.350328,43.532708",,,
Occitanie ,Aude,Carcassonne ,Festival de Carcassonne ,05/07/2022,31/07/2022,Autres,festivaldecarcassonne.fr,04 68 11 59 15,,"Le ""IN"" se partage entre deux scène, le théâtre Jean-Deschamps et le Château Comtal, pour des concerts de musique classique ou contemporaine, de la danse, du théâtre et de l'opéra. Shaka Ponk, Pascal Obispo, Christine and the Queens, Orelsan et les Black eyed peas sont de la partie. Le ""OFF"" est entièrement gratuit. A FINIR ","2.261701,43.1712459",,,
Occitanie ,Pyrénées-Orientales,Perpignan ,Visa pour l'image ,27/08/2022,11/09/2022,Photo / Art contemporain,visapourlimage.com,04 66 22 74 38,,"L'actualité du monde est racontée par les photojournalistes. Ivor Prickett est parti en Irak et en Syrie entre 2016 et 2019. Il partage ses clichés qui documentent la guerre jusqu'à la fin du califat. Kasia Strek s'intéresse quant à elle au droit à l'avortement et à sa restriction dans de nombreux pays. En France, Éric Hadj et Olivier Coret présente chacun leur travail sur le mouvement des gilets jaunes. MAIL ENVOYE L'expo reste ouverte du 12 au 16 septembre et du 19 au 23 septembre pour les groupes scolaires.","2.8262821,42.6492561",,,
Occitanie ,Hérault,Montpellier,Printemps des comédiens,25/05/2022,25/06/2022,Théâtre / Arts de la rue / Cirque,printempsdescomediens.com/,04 67 63 66 67,,"Théâtre et cirque sont au programme. Côté planche, Phèdre de Sénèque est mis en scène par Georges Lavaudant, Œdipe roi de Sophocle par Éric Lacascade et Léa Drouet propose Violences, une création. Côté cirque, l'acrobate Boris Gibé présente L'Absolu.","3.807044,43.566744",,,
Occitanie ,Tarn-et-Garonne,Montauban,Montauban en scènes ,23/06/2022,26/06/2022,Théâtre / Arts de la rue / Cirque,montauban-en-scenes.fr,05 63 21 02 40,http://montauban.com/uploads/files/1802%20-%20DP%20MONTAUBAN%20EN%20SCENES.pdf,"Quatre soirées de concerts réunisssent chacune 3 artistes sur la grande scène du Jardin des plantes. Clara Luciani, Suzane et Véronique Sanson ouvrent les festivités, Calogero, Eddy de Pretto et Samaka poursuivent, Gaëtan Roussel, Dutronc & Dutronc et Barbara Pravi performent le 3è soir et Kungs, IAM et James BKS ferment le bal. ","1.286469,43.951265",,,
Occitanie ,Gard,Villeneuve-les-Avignon,Villeneuve en scène ,09/07/2022,21/07/2022,Théâtre / Arts de la rue / Cirque,festivalvilleneuveenscene.com,04 32 75 15 95,http://www.festivalvilleneuveenscene.com/images/002017/PRESSE/DP_FESTIVALVILLENEUVEENSCENE.pdf,"Le festival dédié au spectacle vivant a lieu dans la plaine de l’Abbaye et dans le centre historique de Villeneuve-lès-Avignon. Il souhaite agir comme un espace d’accompagnement à la diffusion avec la volonté d'accueillir les artistes et les créations dans les meilleures conditions. Parmi les spectacles proposés : La fabuleuse histoire d’Edmond Rostand ! et Nous étions debout et nous ne le savions pas, un texte qui rend hommages aux femmes et aux hommes engagés. MAIL ENVOYE","4.7383451,43.9523991",,,
Occitanie ,Hérault,Lodève ,Résurgence,21/07/2022,24/07/2022,Théâtre / Arts de la rue / Cirque,festival-resurgence.fr,04 67 44 24 60,04 11 95 01 74 : billeterie dès 16 juillet / 04 67 44 24 60 : bureau festiv,"Les compagnies proposent 40 rendez-vous dans la ville de Lodève. Le théâtre de rue, le cirque, la danse, les fanfares, les contes, les concerts investissent l'espace. Rues, terrasses de cafés, cours d’école, cathédrale deviennent des scènes ouvertes. Dans sa programmation, le festival garde un regard et une écoute privilégiés pour les cultures méditerranéennes. MAIL ENVOYE POUR AVOIR DETAILS","3.2521939,43.694231",,,
Occitanie ,Lot,Figeac,Festival de théâtre de Figeac,24/07/2022,04/08/2022,Théâtre / Arts de la rue / Cirque,festivaltheatre-figeac.com,05 65 38 28 08,,"Seize spectacles sont programmés dans différents lieux de la ville. L'ouverture du festival est consacrée à Champollion qui déchiffrait les hiéroglyphes il y a deux cent ans. Natif de Figeac, la cité le commémore par un ""Bal des Hiéroglyphes"". La comédienne Norah Krief présente El Atlal, une réprésentation musical qui rend hommage à Oum Kalsoum. La compagnie l’Agence de voyages imaginaires Les Fables ou le jeu de l'illusion d'après les textes de Jean de La Fontaine. La Place et Une Femme d'après les oeuvres d'Annie Ernaux sont mis en scène par la compagnie Le Cri dévot.","1.966411,44.567144",,,
Occitanie ,Tarn,Vaour,L'été de Vaour,02/08/2022,07/08/2022,Théâtre / Arts de la rue / Cirque,etedevaour.org,05 63 56 36 87,,"Six jours de festivités sont organisées autour du spectacle vivant dans toute sa diversité : théâtre, cirque, clown, marionnette et musique s'installent dans le petit village du Tarn. Les concerts sur la place sont gratuits. A noter : ""L'été Vagabond"", des spectacles en amont du festival pour découvrir des villages du territoire.","1.774331,44.043983",,,
Occitanie ,Ariège,Pays de Mirepoix,MIMA ,04/08/2022,07/08/2022,Théâtre / Arts de la rue / Cirque,mima.artsdelamarionnette.com,05 61 68 20 72,,"""Engagées"", ""sauvage"" et ""faits de société"" sont les focus de cette année du festival international des arts de la marionnette. Plus de vingt compagnies (régionales, nationales, internationales) font découvrir la marionnette actuelle : théâtre visuel, gestuel, d’objets,
d’ombres, de papiers, cirque. La compagnie L’Essaimante présente La nuit est tombée sur Ithaque d’après l’Odyssée d’Homère. L'autrice et comédienne Manon Crivellari a créé un voyage qui retrace les récits de femmes, qui n'ont pas la parole chez Homère.
","1.8705890197085,43.0861690197085",,,
Pays de la Loire,Sarthe,Nantes,L'Abîme,16/10/2021,19/06/2022,Musique,http://www.chateaunantes.fr/fr,,,"L'exposition est d'abord un constat : les historiens ne parviennent pas à se mettre d’accord sur le nombre de victimes de la traite atlantique. Puis, viennent les questions, dont celle-ci : ""comprendrions-nous, ne serait-ce que l’espace d’un instant, ce que fut l’horreur de ne plus s’appartenir, de quitter le monde des hommes pour celui des biens matériels, de disparaître sans laisser de trace ni même de souvenir ?"" Le musée d'histoire de Nantes révèle ce qu'est une une ville négrière et esclavagiste. Les noms de celles et ceux, qui y vécurent en subissant le statut de personnes captives entre 1692 et 1792 sont enfin exposés. ","0.180144069708498,48.0151618697085",,,
Pays de la Loire,Loire-Atlantique,Nantes,Nantes Maker Campus,08/07/2022,10/07/2022,Autres,www.lesmachines-nantes.fr,02 51 17 49 89,,"L'événement célèbre les ""makers"", c'est à dire la créativité et l’ingéniosité des bricoleurs, des inventeurs, des artisans, des informaticiens, des développeurs etc Il se retrouvent aux Machines de l'île, lieu d'exposition et d'animation. Une fête de la science qui réunit passionnés et amateurs de tehcnologies pour donner l'envie de fabriquer et d'inventer.","-1.6417861,47.1806171",,,
Pays de la Loire,Loire-Atlantique,La Baule,Ecrivains en bord de mer,08/07/2022,10/07/2022,Littérature,ecrivainsenborddemer.fr,,,"Le festival de littérature contemporaine aborde les questions de société par le regard des écrivains. Des débats, conférences, lectures, performances et de films sont organisés. Parmi les auteurs et autrices accueillis cette année : Julia Deck, pour Monument National, Brigitte Giraud pour Jour de courage, Hugo Lindenberg pour Un jour ce sera vide, Victor Pouchet pour La Grande aventure, Gabriela Trujillo pour L’invention de Louvette et Tanguy Viel pour La Fille qu’on appelle.","-2.4272729,47.2680259",,,
Pays de la Loire,Mayenne,Mayenne,Un singe en été,24/06/2022,26/08/2022,Musique,unsingeenete.com,,,"Trois jours de musique, dont deux soirées payantes - vendredi et samedi et la journée du dimanche gratuite avec concerts et spectacles de rue. Le Parc du Château de la ville de Mayenne accueille les artistes émergents en musiques actuelles entre rap, électro, pop, post punk, techno, chanson et soul.",,,,
Pays de la Loire,Maine-et-Loire,Trélazé,Festival Estival,23/06/2018,01/09/2018,Musique,trelaze.fr,02 41 33 74 74 ,,"La programmation est particulièrement éclectique. De la chanson française, de l'électro, du reggae, de la pop et même une soirée ""rock v. classique"" comme concert d'ouverture au Parc du Vissoir avec Bobby Kimball et Joe Lynn Turner, accompagné de l'Orchestre Symphonique de Moscou.","-0.5175819,47.434058",,,
Pays de la Loire,Loire-Atlantique,Nort-sur-Erdre,La Nuit de l'Erdre,28/06/2019,30/06/2019,Musique,lanuitdelerdre.fr,02 51 12 03 44,,"Dans le parc du Port Mulon les artistes de renommée internationale côtoient la scène nationale et les découvertes locales. Sont notamment attendus : Boulevard des Airs, Soprano, Nekfeu, Eddy de Pretto, Minuit et les Ogres de Barback.","-1.583614,47.387468",,,
Pays de la Loire,Maine-et-Loire,Segré-en-Anjou Bleu,Saveurs Jazz Festival,03/07/2019,07/07/2019,Musique,saveursjazzfestival.com,,"Sébastien Belloir
Relations Presse
@ : belloir.sebastien@gmail.com
06 86 63 07 48","Les artistes à renommée internationale et les musiciens émergents se rencontrent au Parc de Bourg Chevreau. Toutes les sonorités jazz sont accueillies sur les deux scènes principales (Scène du Parc et la Marmite) avec notamment Emir Kusturica and The No Smoking Orchestra, Line Kruse, Thomas Dutronc & Les Esprits Manouches.","-0.9053321,47.673224",,,
Pays de la Loire,Mayenne,Saint-Denis-de-Gastines,Au foin de la rue,05/07/2019,06/07/2019,Musique,aufoindelarue.com,02 43 08 84 48,,"Pas moins de 25 concerts sont prévus avec notamment Calypso Rose, la formation vocale San Salvador, le groupe Grand Hôtel, Kimberose et le collectif l’Entourloop. Samedi après-midi, une programmation sur des arts de la rue est proposée autour de l’étang avec un bar délivrant des boissons équitables à proximité. A noter : le festival aux valeurs écologiques mobilise une centaine de personnes sur la gestion propre et verte des espaces. ","-0.949084,48.3124321",,,
Pays de la Loire,Loire-Atlantique,Teillé,Tilliacum Festival ,05/07/2019,06/07/2019,Musique,tilliacum.com,,,"Tilliacum signifie lieu implanté de tilleuls, en latin. L'arbre est donc le symbole du festival qui se tient dans une commune rurale, autour du plan d'eau. Côté programmation, la musique électronique sous toutes ses formes est particulièrement mise en avant avec notamment Airsouth, Laboreal, Flipo, Boubax et Pacöm.","-1.329282,47.438054",,,
Pays de la Loire,Vendée,Saint-Malô-du-Bois,Festival de Poupet,01/07/2019,19/07/2019,Musique,www.festival-poupet.com/,,,"Au théâtre de Verdure, la programmation est éclectique avec notamment les groupes Therapie Taxi, Columbine, Hocus Pocus, The Limiñanas et les artistes Voyou, Hubert Félix Thiéfaine, Pierre Perret, Salvatore Adamo, Joan Baez et Fakear.","-0.9442001,46.9043149",,,
Pays de la Loire,Vendée,Noirmoutier-en-l'Île,Festival Littéraire Noirmoutier-en-l'Île,04/06/2022,06/06/2022,Littérature,https://noirmoutier-festival-litteraire.fr/,,,"Cette première édition est dédiée aux œuvres récentes qui ont un rapport avec la mer. Le comédien Yves Arcaix lira à voix haute des extraits de ces textes. Abigail Assor, Emmanuelle Bayamack-Tam,Nathalie Kuperman, Hugo Lindenberg, Guillaume Poix, Victor Jestin comptent parmi les invités. A noter, la projection du film d’Elitza Georguieva Notre endroit silencieux consacré à l'histoire d'Aliona Gloukova dont le père à disparu en mer. ","-2.3246203,47.0165847",,,
Pays de la Loire,Loire-Atlantique,Nantes,Aux heures d'été,09/07/2019,16/08/2019,Musique,http://www.auxheuresete.com/,02 51 82 37 70,,"Cinéma, musique et littérature s'invitent dans toute la ville. Le film de Richard Fleischer 20 000 lieues sous les mers sera projeté le 11 juillet au jardin des Plantes. Les Douves du château des ducs de Bretagne accueillera le groupe de blues Toko Telo le 23 juillet.","-1.5553845802915,47.2186327197085",,,
Pays de la Loire,Loire-Atlantique,Joué-sur-Erdre,Dub Camp Festival,11/07/2019,14/07/2019,Musique,dubcampfestival.com,,,"Les quatre journées sont principalement consacrées au mouvement sound-system avec environ 50 groupes qui se produisent sous les 5 chapiteaux. Les artistes accueillis viennent de France, de Suisse, d’Italie, d’Espagne, d’Angleterre, de Suède, du Nigéria, de Jamaïque etc. Des conférences et des débats sont également prévus.","-1.507826,47.4720589",,,
Pays de la Loire,Maine-et-Loire,Angers,Levitation France,20/09/2019,21/09/2019,Musique,levitation-france.com,,,"En plein coeur de la ville, le théâtre du Quai accueille les artistes des scènes alternatives rock et électro. Les concerts débutent l’après-midi et se poursuivent dans la soirée avec notamment les groupes Fat White Family, Iceage, The Warlocks, Night Beats, Black Midi, Mystic Braves et L'Epée.","-0.617726,47.437393",,,
Pays de la Loire,Loire-Atlantique,Saint-Nazaire,Les Escales,29/07/2022,31/07/2022,Musique,festival-les-escales.com,02 51 10 00 00,,"Les musiques actuelles débarquent sur l'Île du Petit Maroc, au port de Saint-Nazaire. Chaque année, les musiciens d'une ville sont particulièrement mis à l'honneur, mais pour leur 30è édition, on passe du focus au grand angle avec un tour du monde imaginé en partenariat avec des festivals internationaux. Le mot d'ordre est ""Globe-trotter"" avec les artistes : Aysay, Bohémian Betyars, Hit La Rosa, Kabeaushé, Lucas Estrela & Strobo, Nakeye, Os Amantes, Steph Strings, TDJ et Turkana. Un concert spécial anniversaire mettant en lumière la scène régionale est orchestré par artiste local : 20syl. ","-2.31053,47.233218",,,
Pays de la Loire,Sarthe,Sablé-sur-Sarthe,Festival de Sablé,20/08/2019,24/08/2019,Musique,festivaldesable.fr,02 43 62 22 22,,"Le rendez-vous de la musique baroque met en lumière les compositions de l’Amérique latine des XVIIe et XVIIIe siècles, de la ""Nouvelle-Espagne"" au Pérou en passant par l’Amazonie. A noter, la création d'un festival ""Off"" pour cette édition. Les concerts proposés en plein air sont gratuits, avec un objectif principal : faire connaître la musique ancienne à des nouveaux publics. ","-0.4133191,47.8042589",,,
Pays de la Loire,Mayenne,Carelles,Terra Incognita,23/08/2019,24/08/2019,Musique,terraincognita.me,06 59 28 93 24,,"La programmation est largement dédiée à la scène émergente avec 19 concerts qui mêlent pop, techno et rock. ONYVAA, La Chica, Samba De La Muerte, TOUTS, Mermonte, Irène Drésel et Silly Boy Blue sont notamment attendus.","-0.9279661,48.368885",,,
Pays de la Loire,Loire-Atlantique,Nantes et alentour,Les rendez-vous de l'Erdre,26/08/2019,01/09/2019,Musique,http://www.rendezvouserdre.com/,02 51 82 37 70,,"Jazz et navigation se réunissent. Une centaine de concerts sont prévus et pas moins de 200 bateaux, dont certains classés monuments historiques, se retrouvent pour un rassemblement nautique fluvial. La programmation se déploie sur les rives de dix communes avec notamment les musiciens Vincent Peirani, Emile Parisien, Théo Ceccaldi et Joshua Abrams. ","-1.5553845802915,47.2186327197085",,,
Pays de la Loire,Maine-et-Loire,Région d'Anjou,Festival d'Anjou,10/06/2019,29/06/2019,Théâtre / Arts de la rue / Cirque,festivaldanjou.com,02 41 88 14 14,"""

Ronan Pichavant r.pichavant@anjou-theatre.fr 02.41.24.88.70

Louise Robert l.robert@anjou-theatre.fr 02.41.24.88.77""","Les textes de théâtre contemporains ou plus classiques se mêlent. Au Château du Plessis-Macé, le festival ouvre avec Jacques et son Maître de Milan Kundera, mis en scène par Nicolas Briançon. La vie est un songe de Pedro Calderón de la Barca est programmée aux Arènes de Doué-en-Anjou dans une adaptation de Michael Stampe, mise en scène par Christophe Lidon. Beaucoup de bruit pour rien de William Shakespeare, adaptée et mis en scène par Salomé Villiers et Pierre Hélie est jouée au Château de Saumur.","-0.907215,47.551836",,,
