epci,libelle_epci,population_carto,effectif_cumu_termine,taux_vaccination_adultes,EPCI 2020,Nom,niveau_vie_median,interdecile,dep,pauvrete40,pauvrete60,vaccination_septembre
200071405,CC ARDECHE RHONE COIRON,17110.0,13220.0,77.3,200071405.0,Ardèche Rhône Coiron,20210.0,"3,0",07,"12,5","23,1",70.3
200071413,CA PRIVAS CENTRE ARDECHE,36130.0,29430.0,81.5,200071413.0,Privas Centre Ardèche,20130.0,"2,9",07,"11,7","22,0",74.5
200071470,CC ENTR ALLIER BESBRE ET LOIRE,18920.0,16500.0,87.2,200071470.0,Entr'Allier Besbre et Loire,18800.0,"2,7",03,"11,7","23,8",82.2
200071496,CC DU BOCAGE BOURBONNAIS,10140.0,8390.0,82.7,200071496.0,Le Bocage Bourbonnais,19150.0,"3,0",03,"13,3","25,0",76.1
200071504,CC DES COLLINES DU PERCHE NORMAND,9230.0,8080.0,87.5,200071504.0,Les Collines du Perche Normand,20090.0,"2,7",61,"8,6","18,3",81.7
200071512,CC COMMENTRY MONTMARAULT NERIS COMMUNAUTE,19840.0,17270.0,87.0,200071512.0,Commentry Montmarault Néris Communauté,19610.0,"2,8",03,"11,4","22,5",81.7
200071520,CC DOMFRONT TINCHEBRAY INTERCO,12100.0,10810.0,89.3,200071520.0,Domfront Tinchebray Interco,19260.0,"2,6",61,"9,5","19,7",84.6
200071538,CC TERRES DE BRESSE,17500.0,15440.0,88.2,200071538.0,Terres de Bresse,20670.0,"2,5",71,"6,1","14,9",83.0
200071546,CC SUD RETZ ATLANTIQUE,18960.0,16370.0,86.3,200071546.0,Sud Retz Atlantique,20020.0,"2,5",44,"7,1","16,5",80.4
200071553,CC LOIRE LAYON AUBANCE,43320.0,38810.0,89.6,200071553.0,Loire Layon Aubance,21560.0,"2,5",49,"5,0","11,2",85.3
200071579,CC BRESSE LOUHANNAISE INTERCOM,22170.0,19030.0,85.8,200071579.0,Bresse Louhannaise Intercom',19800.0,"2,7",71,"9,9","20,0",80.3
200071587,CC LOCHES SUD TOURAINE,40610.0,35710.0,87.9,200071587.0,Loches Sud Touraine,19790.0,"2,7",37,"9,0","19,0",83.1
200071595,"CC ARBOIS, POLIGNY, SALINS, COUR DU JURA",16270.0,13710.0,84.3,200071595.0,"Arbois, Poligny, Salins, Cœur du Jura",20590.0,"2,8",39,"7,5","16,9",78.2
200071629,CC CHALLANS GOIS COMMUNAUTE,39410.0,34710.0,88.1,200071629.0,Challans-Gois Communauté,20230.0,"2,6",85,"6,3","15,6",82.9
200071645,CC SAINT CYR MERE BOITIER ENTRE CHAROLAIS ET MACONNAIS,6090.0,5210.0,85.6,200071645.0,Saint Cyr Mère Boitier entre Charolais et Mâconnais,20480.0,"2,8",71,"8,0","17,8",80.8
200071652,CC DU PAYS FERTOIS ET DU BOCAGE CARROUGIEN,3700.0,3260.0,88.1,200071652.0,Le Pays Fertois et du Bocage Carrougien,19630.0,"2,6",61,"8,3","18,3",82.7
200071769,CC PICARDIE DES CHATEAUX,12550.0,10900.0,86.9,200071769.0,Picardie des Châteaux,19630.0,"2,8",02,"10,9","22,9",80.6
200071777,"CC D ARCIS, MAILLY, RAMERUPT",7930.0,6980.0,88.0,200071777.0,"Arcis, Mailly, Ramerupt",20280.0,"2,9",10,"9,0","19,6",82.5
200071785,CA CHAUNY TERGNIER LA FERE,41490.0,36210.0,87.3,200071785.0,Chauny-Tergnier-La Fère,18530.0,"3,0",02,"18,2","30,2",79.5
200071819,CC DU PERIGORD NONTRONNAIS,12140.0,10240.0,84.3,200071819.0,Le Périgord Nontronnais,18700.0,"2,9",24,"12,1","24,6",79.5
200071843,CC DU VEXIN NORMAND,24170.0,20980.0,86.8,200071843.0,Le Vexin Normand,20680.0,"2,7",27,"9,4","19,5",80.7
200071850,CC DU PITHIVERAIS GATINAIS,18940.0,16200.0,85.5,200071850.0,Le Pithiverais-Gâtinais,20910.0,"2,7",45,"8,5","18,3",79.0
200071868,CC DES VALLEES DU HAUT ANJOU,26150.0,23400.0,89.5,200071868.0,Les Vallées du Haut-Anjou,20030.0,"2,4",49,"6,3","16,2",84.6
200071884,CC LE GRAND CHAROLAIS,30860.0,27240.0,88.3,200071884.0,Le Grand Charolais,19520.0,"2,7",71,"9,6","20,2",84.3
200071900,CC VENDEE GRAND LITTORAL,30860.0,27260.0,88.3,200071900.0,Vendée Grand Littoral,20910.0,"2,6",85,"5,8","14,3",83.1
200071918,CC DU PAYS DE SAINT FULGENT LES ESSARTS,20980.0,19000.0,90.6,200071918.0,Le Pays de Saint-Fulgent - Les Essarts,20730.0,"2,2",85,"5,0","12,3",85.3
200071926,CC DU LIMOUXIN,22150.0,17720.0,80.0,200071926.0,Le Limouxin,18470.0,"3,2",11,"16,6","28,9",74.0
200071934,CC PAYS DE FONTENAY VENDEE,27330.0,23820.0,87.2,200071934.0,Pays de Fontenay-Vendée,19600.0,"2,8",85,"9,8","20,0",78.9
200071942,CC HAUT LIMOUSIN EN MARCHE,17760.0,15510.0,87.3,200071942.0,Haut Limousin en Marche,18210.0,"3,0",87,"14,4","27,4",82.9
200071967,CC PAYS D EVIAN VALLEE D ABONDANCE,33050.0,25890.0,78.3,200071967.0,Pays d'Évian Vallée d'Abondance,26990.0,"3,6",74,"5,2","10,6",70.6
200071983,CC THIERACHE SAMBRE ET OISE,12060.0,10550.0,87.5,200071983.0,Thiérache Sambre et Oise,17510.0,"3,1",02,"20,9","34,2",82.8
200071991,CC RETZ EN VALOIS,21760.0,18440.0,84.7,200071991.0,Retz-en-Valois,20510.0,"2,8",02,"9,0","19,4",79.1
200072007,CC DE LA MONTAGNE D ARDECHE,3370.0,2750.0,81.6,200072007.0,La Montagne d'Ardèche,17440.0,"2,9",07,"12,1","28,0",75.1
200072015,CA ANNONAY RHONE AGGLO,38970.0,32560.0,83.6,200072015.0,Annonay Rhône Agglo,20770.0,"2,8",07,"9,9","19,4",77.4
200072023,CC COUR DE CHARENTE,16990.0,14860.0,87.5,200072023.0,Cœur de Charente,19320.0,"2,8",16,"10,8","21,8",82.3
200072031,CA DE LA REGION DE CHATEAU THIERRY,40360.0,34390.0,85.2,200072031.0,La Région de Château-Thierry,20070.0,"3,0",02,"12,6","23,0",78.8
200072049,CC DE CHARENTE LIMOUSINE,27510.0,23970.0,87.1,200072049.0,Charente Limousine,18420.0,"2,9",16,"13,4","26,4",82.0
200072056,CC PORTE DU JURA,7970.0,6550.0,82.2,200072056.0,Porte du Jura,20390.0,"2,6",39,"8,6","19,3",76.8
200072064,CC VAL DE CHER CONTROIS,36650.0,31990.0,87.3,200072064.0,Val-de-Cher-Controis,20160.0,"2,7",41,"8,6","18,4",81.4
200072072,CA TERRITOIRES VENDOMOIS,40930.0,36830.0,90.0,200072072.0,Territoires Vendômois,20700.0,"2,8",41,"9,4","17,9",85.2
200072080,CC DU PAYS DE SAINT ELOY,11610.0,9790.0,84.3,200072080.0,Le Pays de Saint-Éloy,18550.0,"2,8",63,"13,0","26,7",78.7
200072098,CC COMBRAILLES SIOULE ET MORGE,15090.0,13090.0,86.7,200072098.0,Combrailles Sioule et Morge,21440.0,"2,6",63,"6,0","14,3",81.2
200072106,CC ADOUR MADIRAN,19030.0,16110.0,84.7,200072106.0,Adour Madiran,19480.0,"2,8",65,"9,8","21,3",79.2
200072304,CC VALLEE DE L UBAYE SERRE PONÇON,5950.0,4780.0,80.3,200072304.0,Vallée de l'Ubaye - Serre-Ponçon,19600.0,"3,1",04,"9,7","21,9",70.6
200072320,CC VAL DE GERS,7770.0,6640.0,85.5,200072320.0,Val de Gers,19950.0,"2,8",32,"10,3","21,6",80.2
200072452,CA FOUGERES AGGLOMERATION,42420.0,38290.0,90.3,200072452.0,Fougères Agglomération,19880.0,"2,6",35,"9,2","18,3",83.0
200072478,CC PAYS D OPALE,18060.0,16170.0,89.5,200072478.0,Pays d'Opale,19000.0,"2,8",62,"11,9","23,9",84.6
200072544,CC DES DEUX MORIN,19580.0,16500.0,84.3,200072544.0,Les Deux Morin,21490.0,"2,8",77,"8,8","17,7",78.5
200072635,CC PYRENEES HAUT GARONNAISES,12390.0,10370.0,83.7,200072635.0,Pyrénées Haut Garonnaises,19940.0,"2,9",31,"10,7","21,7",77.8
200072643,CC COUR ET COTEAUX DU COMMINGES,34420.0,28000.0,81.3,200072643.0,Cœur et Coteaux du Comminges,19310.0,"3,2",31,"15,5","26,6",75.9
200072650,CC TOURAINE VALLEE DE L INDRE,41010.0,37310.0,91.0,200072650.0,Touraine Vallée de l'Indre,22360.0,"2,5",37,"5,0","10,4",86.5
200072668,CC TOURAINE VAL DE VIENNE,19300.0,17030.0,88.2,200072668.0,Touraine Val de Vienne,19290.0,"2,7",37,"9,4","20,3",82.3
200072676,CC MAINE SAOSNOIS,20840.0,18510.0,88.8,200072676.0,Maine Saosnois,19540.0,"2,6",72,"10,0","20,5",82.4
200072684,CC LE GESNOIS BILURIEN,22940.0,20840.0,90.8,200072684.0,Le Gesnois Bilurien,20790.0,"2,4",72,"6,2","14,1",86.0
200072692,CC DES VALLEES DE LA BRAYE ET DE L ANILLE,11580.0,10350.0,89.4,200072692.0,Les Vallées de la Braye et de l'Anille,20160.0,"2,5",72,"8,3","17,4",82.5
200072700,CC HAUTE SARTHE ALPES MANCELLES,16810.0,15110.0,89.9,200072700.0,Haute Sarthe Alpes Mancelles,19780.0,"2,5",72,"8,2","18,0",84.8
200072718,CC DE LA CHAMPAGNE CONLINOISE ET DU PAYS DE SILLE,13540.0,12190.0,90.0,200072718.0,La Champagne Conlinoise et du Pays de Sillé,20220.0,"2,6",72,"8,5","17,6",85.4
200072726,CC CHATEAUBRIANT DERVAL,33350.0,28570.0,85.7,200072726.0,Châteaubriant-Derval,19130.0,"2,6",44,"10,9","22,2",80.1
200072734,CC ESTUAIRE ET SILLON,29310.0,26090.0,89.0,200072734.0,Estuaire et Sillon,22620.0,"2,4",44,"5,0","10,4",83.8
200072825,CC MIREBELLOIS ET FONTENOIS,9510.0,8470.0,89.1,200072825.0,Mirebellois et Fontenois,22510.0,"2,6",21,"5,0","11,2",84.0
200072874,CC VAL BRIARD,21660.0,18600.0,85.9,200072874.0,Val Briard,24850.0,"2,6",77,"5,0","8,4",80.1
200072882,CC DE VIE ET BOULOGNE,33780.0,30180.0,89.3,200072882.0,Vie et Boulogne,20750.0,"2,4",85,"5,0","13,0",84.0
200072981,CC TOURAINE OUEST VAL DE LOIRE,25390.0,22640.0,89.2,200072981.0,Touraine Ouest Val de Loire,20180.0,"2,7",37,"8,4","18,0",83.5
200072999,CC DU GRAND LANGRES,16100.0,13770.0,85.5,200072999.0,Le Grand Langres,20450.0,"2,8",52,"10,3","19,4",80.1
200073013,CC CARNELLE PAYS DE FRANCE,25100.0,21660.0,86.3,200073013.0,Carnelle Pays-De-France,26380.0,"2,8",95,"5,0","8,4",81.2
200073096,CA ARCHE AGGLO,44890.0,38030.0,84.7,200073096.0,Arche Agglo,21090.0,"2,8",26,"8,3","17,7",78.5
200073104,CC DE L ILE ROUSSE BALAGNE,8610.0,6970.0,81.0,200073104.0,L'Île-Rousse - Balagne,18900.0,"3,7",2B,"14,7","27,0",73.4
200073112,CC SUD SARTHE,17410.0,15410.0,88.5,200073112.0,Sud Sarthe,19460.0,"2,5",72,"9,4","19,3",82.5
200073120,CC NEBBIU CONCA D ORO,5500.0,4430.0,80.5,200073120.0,Nebbiu - Conca d'Oro,19610.0,"3,7",2B,"13,0","24,7",73.3
200073138,CC PASQUALE PAOLI,4270.0,3310.0,77.5,200073138.0,Pasquale Paoli,18730.0,"3,5",2B,"15,7","27,6",71.2
200073146,CC CAGIRE GARONNE SALAT,14090.0,11620.0,82.5,200073146.0,Cagire Garonne Salat,19960.0,"3,0",31,"11,4","22,3",76.3
200073161,CC TOURAINE EST VALLEES,31030.0,28030.0,90.3,200073161.0,Touraine-Est Vallées,22850.0,"2,7",37,"5,0","11,0",85.9
200073237,CC DE GATINE ET CHOISILLES PAYS DE RACAN,16440.0,14820.0,90.1,200073237.0,Gâtine et Choisilles - Pays de Racan,21880.0,"2,6",37,"5,0","12,1",85.4
200073245,CC DU BASSIN D AUBENAS,31990.0,25640.0,80.2,200073245.0,Le Bassin d'Aubenas,19540.0,"3,1",07,"13,2","24,7",73.0
200073252,CC DE LA CASTAGNICCIA CASINCA,9820.0,7200.0,73.3,200073252.0,La Castagniccia-Casinca,17850.0,"3,4",2B,"18,7","32,6",64.7
200073260,CC SUD VENDEE LITTORAL,44070.0,38490.0,87.3,200073260.0,Sud Vendée Littoral,19880.0,"2,6",85,"7,8","18,0",80.8
200073393,CC DES RIVES DU HAUT ALLIER,13060.0,10800.0,82.7,200073393.0,Les Rives du Haut-Allier,18360.0,"2,8",43,"11,4","26,0",76.2
200073401,CC MEZENC LOIRE MEYGAL,8680.0,7180.0,82.7,200073401.0,Mézenc-Loire-Meygal,19810.0,"2,6",43,"7,9","18,9",76.3
200073427,CC MARCHES DU VELAY ROCHEBARON,24220.0,20620.0,85.1,200073427.0,Marches du Velay-Rochebaron,21200.0,"2,6",43,"5,8","14,7",79.0
200085728,CC BRIOUDE SUD AUVERGNE,13110.0,11050.0,84.3,200085728.0,Brioude Sud Auvergne,19640.0,"2,9",43,"11,6","22,8",78.8
200090561,CC VIERZON SOLOGNE BERRY,29740.0,25840.0,86.9,200090561.0,Vierzon-Sologne-Berry et Villages de la Forêt,18800.0,"3,0",18,,,81.4
200090579,CC TERRE D EMERAUDE COMMUNAUTE,18940.0,15660.0,82.7,200090579.0,"Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet",20660.0,"2,7",39,,,76.7
240100610,CC DE LA COTIERE A MONTLUEL,17580.0,14950.0,85.0,240100610.0,La Côtière à Montluel,23220.0,"2,8",01,"5,8","13,4",79.3
240100800,CC DE MIRIBEL ET DU PLATEAU,18770.0,16580.0,88.3,240100800.0,Miribel et du Plateau,25310.0,"3,1",01,"5,6","11,5",83.5
240100891,CC DU PAYS BELLEGARDIEN (CCPB),15940.0,12420.0,77.9,240100891.0,Le Pays Bellegardien (CCPB),22550.0,"4,0",01,"11,1","20,1",69.8
240200444,CC DE LA THIERACHE DU CENTRE,18850.0,16470.0,87.4,240200444.0,La Thiérache du Centre,18340.0,"2,9",02,"16,1","28,5",82.4
240200469,CC DU PAYS DE LA SERRE,10510.0,9280.0,88.3,240200469.0,Le Pays de la Serre,19040.0,"2,9",02,"13,5","26,4",83.7
240200477,CA GRANDSOISSONS AGGLOMERATION,39000.0,33590.0,86.1,240200477.0,GrandSoissons Agglomération,18760.0,"3,3",02,"19,4","31,5",80.5
240200493,CC DU PAYS DU VERMANDOIS,23020.0,20590.0,89.4,240200493.0,Le Pays du Vermandois,18930.0,"3,0",02,"15,8","28,1",84.4
240200501,CC DU VAL DE L AISNE,15040.0,13290.0,88.4,240200501.0,Le Val de l'Aisne,20330.0,"2,6",02,"8,3","18,7",83.5
240200519,CC DU CANTON D OULCHY LE CHATEAU,4130.0,3580.0,86.7,240200519.0,Le Canton d'Oulchy-le-Château,20100.0,"2,7",02,"7,2","16,4",80.9
240200576,CC DE LA CHAMPAGNE PICARDE,14940.0,13340.0,89.3,240200576.0,La Champagne Picarde,20160.0,"2,7",02,"9,4","19,6",84.4
240200584,CC DU CANTON DE CHARLY SUR MARNE,11060.0,9240.0,83.5,240200584.0,Le Canton de Charly-sur-Marne,21060.0,"2,9",02,"8,4","17,5",77.1
240200592,CC DU CHEMIN DES DAMES,4000.0,3500.0,87.5,240200592.0,Le Chemin des Dames,20150.0,"2,8",02,"9,8","19,8",83.0
240200600,CC DES TROIS RIVIERES,14710.0,12740.0,86.6,240200600.0,Les Trois Rivières,16850.0,"3,0",02,"22,2","36,5",80.9
240200634,CC DES PORTES DE LA THIERACHE,4960.0,4410.0,88.9,240200634.0,Les Portes de la Thiérache,17130.0,"3,1",02,"19,0","33,1",83.5
240300491,CC DU PAYS DE LAPALISSE,6500.0,5580.0,85.8,240300491.0,Le Pays de Lapalisse,18720.0,"2,8",03,"11,5","23,6",80.0
240300558,CC DU PAYS DE TRONÇAIS,5730.0,4880.0,85.2,240300558.0,Le Pays de Tronçais,18650.0,"3,1",03,"14,0","26,0",79.2
240300566,CC DU VAL DE CHER,4270.0,3830.0,89.7,240300566.0,Le Val de Cher,20250.0,"2,5",03,"8,9","18,4",84.8
240300657,CC DU PAYS D HURIEL,5670.0,4900.0,86.4,240300657.0,Le Pays d'Huriel,19640.0,"2,7",03,"10,5","21,9",81.3
240400440,CC PAYS FORCALQUIER ET MONTAGNE DE LURE,7940.0,5750.0,72.4,240400440.0,Pays Forcalquier et Montagne de Lure,19110.0,"3,4",04,"14,2","27,0",65.6
240500439,CC DU BRIANÇONNAIS,15900.0,13460.0,84.7,240500439.0,Le Briançonnais,20330.0,"3,0",05,"9,1","19,6",76.4
240500462,CC DU PAYS DES ECRINS,5300.0,4230.0,79.8,240500462.0,Le Pays des Ecrins,19860.0,"3,0",05,"9,2","19,5",70.8
240600551,CA DE LA RIVIERA FRANÇAISE,48400.0,35680.0,73.7,240600551.0,La Riviera Française,21670.0,"3,6",06,"11,2","20,2",66.7
240600593,CC DU PAYS DES PAILLONS,20230.0,16010.0,79.1,240600593.0,Le Pays des Paillons,22150.0,"3,0",06,"8,1","16,1",72.2
240700302,CC DU PAYS BEAUME DROBIE,7200.0,5360.0,74.4,240700302.0,Le Pays Beaume-Drobie,18860.0,"3,3",07,"15,3","28,6",67.8
240700617,CC VAL DE LIGNE,4760.0,3610.0,75.8,240700617.0,Val de Ligne,18720.0,"3,1",07,"14,7","26,6",68.3
240700716,CC DU VAL D AY,4540.0,3780.0,83.3,240700716.0,Le Val d'Ay,20360.0,"2,5",07,"7,0","15,7",76.2
240700815,CC BERG ET COIRON,5800.0,4680.0,80.7,240700815.0,Berg et Coiron,20030.0,"2,8",07,"10,7","21,0",74.1
240700864,CC DU RHONE AUX GORGES DE L ARDECHE,14740.0,11260.0,76.4,240700864.0,Le Rhône aux Gorges de l'Ardèche,19970.0,"3,1",07,"12,5","23,5",70.1
240800821,"CC ARDENNE, RIVES DE MEUSE",19400.0,16110.0,83.0,240800821.0,"Ardenne, Rives de Meuse",18310.0,"3,1",08,"16,0","29,2",77.7
240800847,CC DES PORTES DU LUXEMBOURG,14600.0,12270.0,84.0,240800847.0,Les Portes du Luxembourg,18820.0,"2,9",08,"12,5","24,9",78.9
240800862,CC DES CRETES PREARDENNAISES,16220.0,14330.0,88.3,240800862.0,Les Crêtes Préardennaises,19890.0,"3,0",08,"10,5","22,1",84.0
240800920,CC DE L ARGONNE ARDENNAISE,12840.0,11450.0,89.2,240800920.0,L'Argonne Ardennaise,18810.0,"3,0",08,"13,3","25,3",85.1
240900431,CC DU PAYS DE TARASCON,6710.0,5440.0,81.1,240900431.0,Le Pays de Tarascon,18840.0,"2,9",09,"13,6","25,3",75.3
240900464,CC DU PAYS D OLMES,12120.0,9550.0,78.8,240900464.0,Le Pays d'Olmes,17890.0,"2,9",09,"17,8","30,6",72.1
241000223,"CC FORETS, LACS, TERRES EN CHAMPAGNE",5200.0,4620.0,88.8,241000223.0,"Forêts, Lacs, Terres en Champagne",21220.0,"2,7",10,"6,8","15,1",84.0
241000405,CC DE LA REGION DE BAR SUR AUBE,8100.0,7160.0,88.4,241000405.0,La Région de Bar-sur-Aube,19550.0,"3,2",10,"12,9","22,5",82.6
241000447,CC DU PAYS D OTHE,5870.0,5050.0,86.0,241000447.0,Le Pays d'Othe,19880.0,"2,9",10,"12,2","22,5",80.4
241000488,CC DE L ORVIN ET DE L ARDUSSON,6320.0,5570.0,88.1,241000488.0,L'Orvin et de l'Ardusson,21000.0,"2,7",10,"6,4","15,9",82.1
241200187,CA RODEZ AGGLOMERATION,44530.0,38580.0,86.6,241200187.0,Rodez Agglomération,21630.0,"3,1",12,"9,9","18,6",82.0
241200542,CC DU REQUISTANAIS,4180.0,3590.0,85.9,241200542.0,Le Réquistanais,18790.0,"2,9",12,"10,5","26,5",80.9
241200567,CC DE MILLAU GRANDS CAUSSES,24040.0,20280.0,84.4,241200567.0,Millau Grands Causses,19550.0,"2,9",48,"11,4","22,4",79.1
241200625,CC DU PAYS RIGNACOIS,4250.0,3680.0,86.6,241200625.0,Le Pays Rignacois,20330.0,"2,6",12,"6,5","17,7",80.9
241200641,CC CONQUES MARCILLAC,9470.0,8170.0,86.3,241200641.0,Conques-Marcillac,21380.0,"2,9",12,"6,7","16,2",81.6
241200658,CC DU PAYS DE SALARS,6270.0,5540.0,88.4,241200658.0,Le Pays de Salars,21230.0,"2,7",12,"5,0","13,2",84.1
241200674,CC DU PLATEAU DE MONTBAZENS,4890.0,4090.0,83.6,241200674.0,Le Plateau de Montbazens,19950.0,"2,7",12,"8,2","19,1",78.5
241200765,CC DE LEVEZOU PARELOUP,4200.0,3630.0,86.4,241200765.0,Lévézou Pareloup,19090.0,"3,0",12,"9,3","21,8",82.4
241200807,CC AVEYRON BAS SEGALA VIAUR,4510.0,3540.0,78.5,241200807.0,Aveyron Bas Ségala Viaur,18570.0,"2,8",12,"10,2","24,8",72.7
241200906,CC LARZAC ET VALLEES,3950.0,3180.0,80.5,241200906.0,Larzac et Vallées,18640.0,"3,0",12,"11,6","25,2",74.7
241200914,CC DE LA MUSE ET DES RASPES DU TARN,3830.0,3130.0,81.7,241200914.0,La Muse et des Raspes du Tarn,18880.0,"3,0",12,"11,6","23,7",76.8
241300375,CC VALLEE DES BAUX ALPILLES (CC VBA),23970.0,19580.0,81.7,241300375.0,Vallée des Baux-Alpilles (CC VBA),22070.0,"3,6",13,"8,6","17,3",75.8
241400415,CC COUR COTE FLEURIE,18380.0,16450.0,89.5,241400415.0,Cœur Côte Fleurie,21090.0,"3,7",14,"9,6","19,0",84.7
241400514,CC DU PAYS DE FALAISE,20810.0,18710.0,89.9,241400514.0,Le Pays de Falaise,19840.0,"2,6",14,"9,4","19,6",84.3
241400555,CC DE BAYEUX INTERCOM,25410.0,23360.0,91.9,241400555.0,Bayeux Intercom,21190.0,"2,9",14,"8,4","17,3",87.2
241400860,CC COUR DE NACRE,20660.0,19120.0,92.5,241400860.0,Cœur de Nacre,23480.0,"3,0",14,"5,3","11,6",89.5
241400878,CC TERRE D AUGE,15390.0,13690.0,89.0,241400878.0,Terre d'Auge,21370.0,"3,0",14,"6,1","14,7",83.9
241500230,CA DU BASSIN D AURILLAC,43880.0,40040.0,91.2,241500230.0,Le Bassin d'Aurillac,21040.0,"2,8",15,"9,1","17,6",86.6
241500255,CC DU PAYS GENTIANE,5080.0,4460.0,87.8,241500255.0,Le Pays Gentiane,18500.0,"2,8",15,"9,3","23,7",81.3
241500271,CC DU PAYS DE MAURIAC,5160.0,4600.0,89.1,241500271.0,Le Pays de Mauriac,19330.0,"2,8",15,"9,5","21,5",83.5
241501055,CC SUMENE ARTENSE,6390.0,5610.0,87.8,241501055.0,Sumène - Artense,19020.0,"2,7",15,"9,0","21,1",83.4
241501089,CC CERE ET GOUL EN CARLADES,3810.0,3410.0,89.5,241501089.0,Cère et Goul en Carladès,19750.0,"2,8",15,"7,9","19,9",84.3
241501139,CC DU PAYS DE SALERS,6590.0,5860.0,88.9,241501139.0,Le Pays de Salers,18750.0,"2,8",15,"10,5","24,4",83.9
241600303,CC DU ROUILLACAIS,7580.0,6580.0,86.8,241600303.0,Le Rouillacais,19910.0,"3,0",16,"9,3","19,6",80.9
241700459,CC DE L ILE DE RE,15930.0,14080.0,88.4,241700459.0,L'Île de Ré,24160.0,"3,6",17,"6,3","13,3",84.1
241700517,CC COUR DE SAINTONGE,13260.0,11340.0,85.5,241700517.0,Cœur de Saintonge,19820.0,"2,7",17,"8,0","18,4",79.9
241700624,CC DE L ILE D OLERON,20360.0,17090.0,83.9,241700624.0,L'Île d'Oléron,20890.0,"3,1",17,"8,1","17,8",76.9
241700632,CC DE GEMOZAC ET DE LA SAINTONGE VITICOLE,11440.0,9670.0,84.5,241700632.0,Gémozac et de la Saintonge Viticole,19340.0,"2,7",17,"8,2","20,1",78.7
241700699,CC DU BASSIN DE MARENNES,12440.0,10670.0,85.8,241700699.0,Le Bassin de Marennes,19470.0,"2,7",17,"9,5","20,5",79.7
241800374,CC LA SEPTAINE,6640.0,5860.0,88.3,241800374.0,La Septaine,20360.0,"2,5",18,"7,2","16,5",82.2
241800424,CC LE DUNOIS,5420.0,4760.0,87.8,241800424.0,Le Dunois,20130.0,"2,7",18,"8,9","18,8",80.6
241800432,CC LES TROIS PROVINCES,4030.0,3460.0,85.9,241800432.0,Les Trois Provinces,17780.0,"2,9",18,"16,4","28,7",78.9
241800457,CC FERCHER PAYS FLORENTAIS,8720.0,7520.0,86.2,241800457.0,Fercher Pays Florentais,20260.0,"2,6",18,"9,1","18,2",80.6
241900133,CC DE VENTADOUR EGLETONS MONEDIERES,7290.0,6360.0,87.2,241900133.0,Ventadour - Egletons - Monédières,19540.0,"2,9",19,"10,8","23,3",83.0
241927201,CA TULLE AGGLO,34680.0,30520.0,88.0,241927201.0,Tulle Agglo,21120.0,"2,9",19,"9,1","18,1",83.7
241927243,CC DU PAYS D UZERCHE,7290.0,6320.0,86.7,241927243.0,Le Pays d'Uzerche,20220.0,"2,8",19,"8,7","20,1",82.9
242000354,CA DE BASTIA,40260.0,32270.0,80.2,242000354.0,Bastia,19780.0,"3,8",2B,"17,5","28,3",72.9
242000495,CC DE L ALTA ROCCA,6110.0,4850.0,79.4,242000495.0,L'Alta Rocca,19320.0,"3,7",2A,"14,0","25,4",71.0
242000503,CC CELAVU PRUNELLI,7100.0,5760.0,81.1,242000503.0,Celavu-Prunelli,22530.0,"3,3",2A,"7,4","15,4",74.4
242010130,CC DU SARTENAIS VALINCO TARAVO,9090.0,7080.0,77.9,242010130.0,Le Sartenais Valinco Taravo,19480.0,"3,5",2A,"16,1","29,2",71.2
242020071,CC DU CENTRE CORSE,5680.0,4710.0,82.9,242020071.0,Le Centre Corse,19680.0,"3,5",2B,"15,1","27,0",76.2
242020105,CC DE CALVI BALAGNE,9200.0,7330.0,79.7,242020105.0,Calvi Balagne,18980.0,"3,7",2B,"14,3","26,5",71.0
242100154,CC DES VALLEES DE LA TILLE ET DE L IGNON,10280.0,9010.0,87.6,242100154.0,Les Vallées de la Tille et de l'Ignon,22510.0,"2,7",21,"5,1","11,7",82.6
242101434,CC DU PAYS CHATILLONNAIS,14990.0,12730.0,84.9,242101434.0,Le Pays Châtillonnais,19230.0,"2,9",21,"11,5","22,0",79.2
242101442,CC DE SAULIEU,4130.0,3490.0,84.5,242101442.0,Saulieu,19250.0,"2,9",21,"10,3","22,5",78.7
242101459,CC DU PAYS D ALESIA ET DE LA SEINE,5670.0,4870.0,85.9,242101459.0,Le Pays d'Alésia et de la Seine,20120.0,"2,7",21,"9,3","19,6",81.1
242101491,CC DU MONTBARDOIS,7950.0,6830.0,85.9,242101491.0,Le Montbardois,19970.0,"2,7",21,"10,1","19,5",79.5
242101509,CC RIVES DE SAONE,15500.0,13480.0,87.0,242101509.0,Rives de Saône,20110.0,"2,6",21,"7,5","18,2",81.2
242200715,CC DU KREIZ BREIZH (CCKB),14330.0,12340.0,86.1,242200715.0,Le Kreiz-Breizh (CCKB),18780.0,"3,0",22,"12,7","25,4",80.4
242300135,CC DU PAYS SOSTRANIEN,8040.0,7070.0,87.9,242300135.0,Le Pays Sostranien,18950.0,"3,0",23,,,82.0
242320000,CC DE BENEVENT GRAND BOURG,5410.0,4640.0,85.8,242320000.0,Bénévent Grand Bourg,18730.0,"2,9",23,,,80.6
242320109,CC DU PAYS DUNOIS,5710.0,4970.0,87.0,242320109.0,Le Pays Dunois,18610.0,"3,1",23,,,82.1
