LibSubCom,code_commune,longitude,latitude,Inscrits,Abstentions,Votants,Blancs,Nuls,Exprimes,entete,nb_voix,url_libe
Boncourt,02097,3.9545,49.6219,202,57,145,7,3,135,MÉLENCHON,53,
Nantouillet,77332,2.7001,48.9971,181,54,127,2,3,122,PÉCRESSE,25,
Pringy,51446,4.4902,48.774,311,87,224,10,5,209,MÉLENCHON,63,
Bellefosse,67026,7.2294,48.4,142,42,100,3,1,96,MÉLENCHON,29,
Les Petites-Loges,51428,4.2323,49.131,341,101,240,4,3,233,MÉLENCHON,60,
Charmensac,15043,3.0735,45.2229,87,24,63,3,1,59,LE PEN,16,
Bourg-du-Bost,24058,0.2618,45.2692,188,53,135,7,4,124,MACRON,30,
Laval-Morency,08249,4.4924,49.8343,200,62,138,6,3,129,MÉLENCHON,37,
Romigny,51466,3.7712,49.169,164,54,110,5,2,103,MACRON,26,
Buffard,25098,5.8293,47.0378,146,41,105,2,2,101,MACRON,24,
Pas-de-Jeu,79203,-0.0585,46.9818,328,89,239,10,7,222,MACRON,58,
Bertricourt,02076,4.0067,49.3943,114,39,75,2,2,71,MÉLENCHON,18,
Auvilliers-en-Gâtinais,45017,2.4708,47.965,269,90,179,8,4,167,MACRON,43,
Cailly-sur-Eure,27124,1.2168,49.1184,184,62,122,4,2,116,MÉLENCHON,35,
Larivière,90062,6.9964,47.678,242,72,170,4,4,162,MÉLENCHON,44,
Douchy,02270,3.131,49.7915,104,35,69,2,1,66,MÉLENCHON,25,
Thénorgues,08446,4.915,49.4024,65,21,44,1,1,42,MÉLENCHON,13,
Saint-Arroumex,82156,0.99,43.9934,124,37,87,2,2,83,MÉLENCHON,21,
Mazerolles-du-Razès,11228,2.0629,43.1355,127,33,94,4,1,89,PÉCRESSE,24,
Dagny-Lambercy,02256,4.0514,49.7728,96,29,67,3,1,63,MÉLENCHON,20,
Albaret-le-Comtal,48001,3.1452,44.8675,138,46,92,1,1,90,PÉCRESSE,22,
Villefranche-du-Queyran,47320,0.2154,44.3067,313,87,226,8,3,215,MÉLENCHON,54,
Broin,21112,5.108,47.0846,332,87,245,8,7,230,MÉLENCHON,55,
Puygaillard-de-Quercy,82145,1.6271,44.0288,269,73,196,4,5,187,MÉLENCHON,49,
Soulanges,51557,4.5478,48.7869,378,114,264,3,4,257,MÉLENCHON,73,
Soulières,51558,3.9299,48.904,117,39,78,3,1,74,LE PEN,21,
Conne-de-Labarde,24132,0.5532,44.7826,200,54,146,2,2,142,MACRON,28,
Evigny,08160,4.6754,49.7279,145,38,107,4,2,101,MÉLENCHON,29,
Maison-Ponthieu,80501,2.0485,50.2111,204,56,148,4,4,140,MÉLENCHON,38,
Somme-Yèvre,51549,4.7461,48.9439,85,26,59,1,2,56,LE PEN,16,
Collanges,63114,3.2165,45.4367,122,35,87,2,2,83,LE PEN,19,
Condat-lès-Montboissier,63119,3.4791,45.5572,223,67,156,4,2,150,MACRON,34,
Pennesières,70405,6.1005,47.4942,146,39,107,4,1,102,MÉLENCHON,26,
Rouvres-la-Chétive,88401,5.7777,48.3056,359,94,265,4,5,256,MÉLENCHON,73,
Courboin,02223,3.5142,48.9937,222,58,164,4,3,157,MÉLENCHON,47,
Sénestis,47298,0.2415,44.4268,168,49,119,2,2,115,LE PEN,23,
Cérilly,21125,4.4859,47.8527,229,61,168,7,5,156,PÉCRESSE,31,
Coeuvres-et-Valsery,02201,3.1495,49.328,230,64,166,5,4,157,MÉLENCHON,48,
Coutansouze,03089,3.0123,46.2125,111,37,74,2,1,71,MACRON,16,
Autreppes,02040,3.8602,49.8998,142,42,100,2,2,96,MÉLENCHON,27,
Bellegarde-Sainte-Marie,31061,1.0968,43.6781,166,44,122,6,2,114,PÉCRESSE,25,
Rémeling,57569,6.4895,49.408,216,64,152,6,2,144,MÉLENCHON,41,
Anais,16011,0.2052,45.7675,405,135,270,9,3,258,MACRON,65,
Baigneaux,33025,-0.185,44.7247,308,103,205,3,3,199,MACRON,49,
Buncey,21115,4.5715,47.8167,277,84,193,3,3,187,MACRON,45,
Sainte-Agnès,39474,5.4734,46.6152,269,74,195,2,3,190,PÉCRESSE,41,
Rouvray,27501,1.3403,49.0659,230,78,152,5,4,143,MÉLENCHON,36,
Molleville,11238,1.8359,43.3117,98,32,66,3,2,61,MACRON,14,
Bréchamps,28058,1.5211,48.6699,283,78,205,10,6,189,MÉLENCHON,47,
Bellenot-sous-Pouilly,21062,4.5391,47.2894,205,64,141,5,4,132,MACRON,28,
Gambaiseuil,78264,1.7196,48.7564,62,21,41,1,1,39,MACRON,15,
Higuères-Souye,64262,-0.2524,43.3757,206,58,148,7,4,137,MACRON,30,
Soize,02723,4.0826,49.6982,83,25,58,2,1,55,MÉLENCHON,17,
Les Salelles,48185,3.2726,44.4853,145,44,101,3,1,97,MACRON,20,
Avillers,88023,6.2037,48.3146,75,25,50,1,1,48,MÉLENCHON,14,
Saint-Bénézet,30234,4.1328,43.9929,221,59,162,3,5,154,MÉLENCHON,48,
Vieux-Viel,35354,-1.5543,48.4995,229,76,153,7,4,142,MACRON,38,
Sossais,86265,0.3784,46.8695,358,102,256,9,8,239,MACRON,53,
Le Ségur,81280,2.0621,44.106,207,62,145,4,2,139,MACRON,33,
Laprade,11189,2.253,43.4467,110,32,78,2,1,75,MÉLENCHON,24,
Montcornet,08297,4.6533,49.8331,225,76,149,6,3,140,MÉLENCHON,47,
Séry-Magneval,60618,2.8529,49.2584,227,75,152,6,2,144,MÉLENCHON,44,
Saint-Georges-Antignac,17332,-0.4858,45.4935,310,105,205,5,2,198,MÉLENCHON,47,
Madière,09177,1.5169,43.1102,225,60,165,6,3,156,PÉCRESSE,37,
Brucamps,80145,2.0578,50.0697,104,29,75,1,1,73,MÉLENCHON,20,
Saint-Martin-de-Commune,71450,4.518,46.9046,108,29,79,3,2,74,MACRON,17,
La Chapelle-aux-Saints,19044,1.7211,44.9841,221,72,149,6,4,139,MACRON,34,
Allarmont,88005,7.0143,48.4759,196,64,132,5,3,124,MÉLENCHON,29,
Taillefontaine,02734,3.0524,49.3162,214,64,150,6,2,142,MÉLENCHON,46,
Pontaix,26248,5.2545,44.7547,131,39,92,4,1,87,MACRON,21,
Toulis-et-Attencourt,02745,3.7484,49.6959,83,25,58,1,1,56,MÉLENCHON,13,
Le Châtellier,35071,-1.2461,48.4247,314,98,216,9,6,201,MACRON,52,
Beauvilliers,28032,1.6473,48.2992,215,59,156,4,2,150,MÉLENCHON,33,
Bannières,81022,1.755,43.6186,173,45,128,5,4,119,MÉLENCHON,29,
Lagarde,57375,6.7093,48.6848,161,51,110,5,3,102,MÉLENCHON,30,
Estialescq,64219,-0.5484,43.2218,220,72,148,7,2,139,MACRON,38,
Champmillon,16077,0.0021,45.6485,442,132,310,7,4,299,MACRON,64,
Langeron,58138,3.0806,46.8181,279,93,186,8,3,175,MÉLENCHON,42,
Montagny-lès-Buxy,71302,4.6712,46.7065,187,50,137,3,2,132,MACRON,34,
Lastours,11194,2.379,43.3294,99,31,68,2,1,65,MACRON,15,
Grenier-Montgon,43103,3.2114,45.2856,118,36,82,3,1,78,MACRON,22,
Saint-Bandry,02672,3.1604,49.3678,196,62,134,7,3,124,MÉLENCHON,35,
Gère-Bélesten,64240,-0.4434,43.0221,200,55,145,2,3,140,MACRON,31,
Migné,36124,1.2816,46.7205,230,62,168,8,5,155,MÉLENCHON,42,
Buire-Courcelles,80150,3.0093,49.933,170,54,116,4,3,109,MÉLENCHON,31,
Saint-Pierre-les-Bois,18230,2.2832,46.6726,234,63,171,5,4,162,MACRON,35,
Monségur,47178,0.8807,44.4836,326,101,225,7,5,213,MÉLENCHON,56,
Houdilcourt,08229,4.124,49.4258,109,33,76,3,1,72,MÉLENCHON,22,
Heidolsheim,67187,7.5118,48.2051,441,130,311,3,4,304,MÉLENCHON,64,
Jasses,64281,-0.7337,43.3139,127,39,88,4,1,83,MACRON,18,
Fleurat,23082,1.6852,46.2323,265,82,183,4,5,174,MACRON,42,
Mareuil-sur-Arnon,18137,2.1775,46.8917,432,140,292,12,5,275,MÉLENCHON,71,
Chessenaz,74071,5.901,46.0373,180,52,128,4,3,121,LE PEN,27,
Le Gallet,60267,2.1091,49.6251,131,41,90,4,2,84,MÉLENCHON,26,
Larnagol,46155,1.775,44.4888,111,34,77,2,2,73,PÉCRESSE,16,
Meslières,25378,6.8931,47.4176,258,85,173,8,4,161,MÉLENCHON,36,
Le Quesne,80651,1.7932,49.8619,183,49,134,3,4,127,MACRON,32,
Wahlbach,68353,7.3477,47.6282,368,101,267,6,4,257,MÉLENCHON,71,
Chenailler-Mascheix,19054,1.8239,45.0624,173,50,123,5,2,116,MACRON,34,
Veslud,02791,3.7294,49.5372,193,52,141,6,3,132,MÉLENCHON,45,
Sainte-Gemme-en-Sancerrois,18208,2.8147,47.3947,329,87,242,11,7,224,MÉLENCHON,48,
Troncens,32455,0.2226,43.4556,135,36,99,5,2,92,MACRON,20,
Blandy,91067,2.2582,48.3213,97,31,66,2,2,62,PÉCRESSE,16,
Marcilly,50290,-1.2406,48.6521,271,82,189,9,2,178,MACRON,48,
Billy-le-Grand,51061,4.228,49.1088,99,27,72,2,2,68,MÉLENCHON,22,
Saint-Loubert,33432,-0.1674,44.5546,164,54,110,4,3,103,PÉCRESSE,23,
Storckensohn,68328,6.9416,47.8643,194,57,137,5,4,128,MÉLENCHON,30,
Traubach-le-Haut,68337,7.0916,47.6714,471,155,316,12,4,300,MÉLENCHON,84,
Strueth,68330,7.1182,47.5763,262,84,178,3,5,170,MÉLENCHON,42,
Chérancé,72078,0.1707,48.2829,253,86,167,8,5,154,LE PEN,36,
Aisy-sous-Thil,21007,4.2809,47.3922,173,45,128,6,2,120,MACRON,32,
Le Puech,34220,3.3259,43.6844,205,57,148,2,3,143,MÉLENCHON,31,
Belloy-en-Santerre,80080,2.8603,49.8869,132,37,95,1,2,92,MÉLENCHON,31,
Montégut-en-Couserans,09201,1.0977,42.9861,65,19,46,1,1,44,LE PEN,9,
Bonneval,43035,3.7322,45.3082,74,24,50,2,1,47,MÉLENCHON,15,
Montigné-lès-Rairies,49209,-0.2105,47.6246,288,75,213,9,2,202,MACRON,49,
Wolfersdorf,68378,7.1136,47.6474,300,94,206,8,4,194,MÉLENCHON,49,
Lavaveix-les-Mines,23105,2.0921,46.0762,487,149,338,16,5,317,MACRON,61,
Hautbos,60303,1.8684,49.6272,148,41,107,4,3,100,MÉLENCHON,29,
Ormesson,77348,2.647,48.2459,192,51,141,6,4,131,MACRON,35,
Vendières,02777,3.4397,48.8712,138,38,100,3,1,96,MÉLENCHON,33,
Breuvery-sur-Coole,51087,4.3082,48.8594,173,49,124,4,3,117,MÉLENCHON,25,
Chambon,37048,0.8213,46.8421,254,85,169,3,5,161,PÉCRESSE,32,
Avrilly,61021,-0.6182,48.5377,83,25,58,3,1,54,MÉLENCHON,16,
Giremoutiers,77206,3.0309,48.8529,151,39,112,3,2,107,MÉLENCHON,28,
Urepel,64543,-1.3962,43.0696,256,80,176,2,3,171,MACRON,36,
Antist,65016,0.137,43.1209,137,46,91,2,3,86,MACRON,26,
Montels,09203,1.468,43.0053,144,40,104,4,2,98,PÉCRESSE,28,
Potelières,30204,4.2173,44.2253,290,96,194,9,6,179,MÉLENCHON,57,
Cohons,52134,5.3366,47.7831,180,51,129,6,4,119,MÉLENCHON,45,
Wegscheid,68361,6.9739,47.8126,279,73,206,4,6,196,MÉLENCHON,51,
Wentzwiller,68362,7.4742,47.5491,484,134,350,12,5,333,MÉLENCHON,80,
Présentevillers,25469,6.7286,47.5018,402,130,272,11,8,253,MACRON,49,
Saint-André-de-Rosans,05129,5.5254,44.3656,146,41,105,5,3,97,MÉLENCHON,21,
Avy,17027,-0.5106,45.5495,390,131,259,7,5,247,MACRON,63,
Gaudiès,09132,1.7431,43.1713,193,56,137,6,2,129,PÉCRESSE,29,
Callen,40060,-0.4926,44.2842,147,41,106,5,1,100,MACRON,23,
Maisod,39307,5.6926,46.478,253,73,180,3,5,172,MÉLENCHON,45,
Retjons,40164,-0.2827,44.1054,259,71,188,8,5,175,MACRON,46,
Aprey,52014,5.191,47.7743,165,43,122,2,3,117,MÉLENCHON,43,
Sivry-sur-Meuse,55490,5.2765,49.3273,266,87,179,8,5,166,MÉLENCHON,58,
Saint-Sulpice-des-Landes,35316,-1.6248,47.7719,483,151,332,3,5,324,MACRON,98,
Locmélar,29131,-4.0588,48.4521,358,120,238,4,4,230,MACRON,60,
Origny-le-Roux,61319,0.4242,48.333,230,73,157,3,3,151,LE PEN,40,
Gabre,09127,1.424,43.0662,93,31,62,1,1,60,MACRON,15,
Lunas,24246,0.3964,44.9266,316,97,219,11,6,202,MACRON,49,
Hézecques,62453,2.1843,50.5335,103,35,68,2,1,65,MÉLENCHON,22,
Coulommes-et-Marqueny,08134,4.58,49.4318,67,18,49,1,1,47,MÉLENCHON,12,
Spoy,21614,5.1858,47.4467,284,83,201,3,4,194,MACRON,50,
Castillon(Canton d'Arthez-de-Béarn),64181,-0.579,43.4679,233,75,158,2,2,154,MACRON,34,
Souilly,55498,5.2891,49.0296,293,88,205,9,2,194,MÉLENCHON,65,
Bulat-Pestivien,22023,-3.3354,48.4345,312,93,219,4,4,211,MACRON,53,
Laneuveville-en-Saulnois,57381,6.4435,48.869,245,79,166,2,4,160,MÉLENCHON,41,
Assac,81019,2.4358,43.9832,140,45,95,4,2,89,MACRON,15,
Erbajolo,2B105,9.266,42.2532,116,32,84,4,1,79,MÉLENCHON,16,
Chamagne,88084,6.3008,48.4103,382,103,279,3,6,270,MÉLENCHON,80,
Cuis,51200,3.9661,48.9975,321,108,213,6,4,203,MÉLENCHON,50,
Cuchery,51199,3.8261,49.1298,314,102,212,8,4,200,MÉLENCHON,61,
Rezay,18193,2.1617,46.6735,177,53,124,3,1,120,MÉLENCHON,26,
Saint-Roman-de-Codières,30296,3.7692,44.0149,207,65,142,5,2,135,MÉLENCHON,32,
Noyen-sur-Seine,77341,3.3378,48.4536,272,91,181,5,3,173,MÉLENCHON,39,
Touffréville,14698,-0.2246,49.1993,270,77,193,4,3,186,MACRON,39,
Claracq,64190,-0.2946,43.5041,171,55,116,5,2,109,PÉCRESSE,24,
Baubigny,21050,4.6872,46.9875,213,63,150,7,3,140,MÉLENCHON,36,
Villebaudon,50637,-1.1739,48.9649,217,61,156,3,4,149,LE PEN,31,
Houvin-Houvigneul,62459,2.3784,50.2987,192,52,140,6,3,131,MÉLENCHON,39,
Champien,80185,2.8676,49.6905,200,55,145,3,2,140,MÉLENCHON,45,
Verrue,86286,0.177,46.8668,303,101,202,6,6,190,MÉLENCHON,40,
Cleyrac,33129,-0.0396,44.7174,128,38,90,3,1,86,MACRON,26,
Moragne,17246,-0.801,45.9723,395,106,289,7,7,275,MACRON,64,
Hautevelle,70284,6.2958,47.8402,211,62,149,5,2,142,MÉLENCHON,37,
Ray-sur-Saône,70438,5.8112,47.5933,164,50,114,5,3,106,MÉLENCHON,26,
Le Plessis-Lastelle,50405,-1.4295,49.2796,200,55,145,4,3,138,MACRON,33,
Rothbach,67415,7.5107,48.9076,404,134,270,12,6,252,MÉLENCHON,59,
Allonne,79007,-0.3778,46.5836,454,125,329,14,7,308,MACRON,82,
Montlaux,04130,5.8478,44.0453,161,50,111,2,1,108,MÉLENCHON,30,
Sury,08432,4.6181,49.7645,80,22,58,3,1,54,LE PEN,12,
Ayssènes,12017,2.7715,44.0909,170,55,115,3,2,110,MACRON,32,
Troo,41265,0.7832,47.791,291,89,202,6,2,194,LE PEN,43,
Maupertus-sur-Mer,50296,-1.4868,49.6571,206,57,149,4,2,143,MACRON,35,
Bucy-Saint-Liphard,45059,1.7477,47.9335,159,42,117,5,1,111,MÉLENCHON,30,
Villedieu-lès-Bailleul,61505,0.0169,48.8006,180,60,120,2,4,114,MÉLENCHON,24,
Chenonceaux,37070,1.0722,47.3422,288,88,200,10,5,185,MACRON,45,
Echavanne,70205,6.7282,47.6564,197,61,136,4,3,129,MÉLENCHON,44,
Villiers-sous-Mortagne,61507,0.5999,48.5399,256,87,169,4,5,160,LE PEN,43,
Glatigny,57249,6.3518,49.1417,231,66,165,3,3,159,MÉLENCHON,46,
Ols-et-Rinhodes,12175,1.9469,44.4605,135,43,92,1,2,89,MACRON,19,
Hablainville,54243,6.7106,48.5164,161,44,117,3,3,111,MÉLENCHON,28,
Domjevin,54163,6.6965,48.5787,206,67,139,5,2,132,MÉLENCHON,38,
La Ferté-sur-Chiers,08168,5.2369,49.5729,137,40,97,5,2,90,MÉLENCHON,33,
Avesnes-en-Bray,76048,1.6791,49.4684,244,74,170,6,4,160,MÉLENCHON,36,
Servignat,01406,5.0612,46.4337,134,43,91,2,1,88,LE PEN,19,
Mancenans-Lizerne,25366,6.7728,47.2576,162,43,119,3,3,113,MACRON,30,
Gandelain,61182,-0.0888,48.4722,300,89,211,6,2,203,MÉLENCHON,48,
Bernardvillé,67032,7.4064,48.3687,171,49,122,3,3,116,MÉLENCHON,28,
Urgosse,32458,-0.0191,43.739,182,50,132,7,1,124,MACRON,29,
Moncassin,32263,0.4748,43.45,105,33,72,2,2,68,MACRON,16,
Léning,57394,6.8188,48.9548,276,84,192,5,4,183,MÉLENCHON,53,
Frétoy-le-Château,60263,2.968,49.6628,202,63,139,6,2,131,MÉLENCHON,36,
Saint-Cricq,32372,0.988,43.6975,213,64,149,3,4,142,MACRON,36,
Cazaugitat,33117,0.0127,44.7148,161,48,113,5,2,106,MÉLENCHON,23,
Saint-Genès-de-Lombaud,33408,-0.3801,44.7532,318,104,214,6,3,205,MACRON,47,
Dausse,47079,0.8863,44.3862,348,115,233,10,4,219,MÉLENCHON,48,
Saint-Aignan,08377,4.8504,49.6569,103,34,69,3,2,64,MÉLENCHON,23,
Amange,39008,5.5621,47.1645,280,93,187,6,3,178,MÉLENCHON,45,
Villeneuve-lès-Montréal,11432,2.1114,43.1798,211,57,154,3,3,148,MACRON,32,
Maisoncelle-Saint-Pierre,60376,2.1224,49.5136,124,39,85,1,2,82,MÉLENCHON,18,
Bassac,16032,-0.0958,45.6643,362,121,241,9,6,226,MACRON,54,
Coudres,27177,1.2333,48.8621,424,131,293,13,4,276,MÉLENCHON,71,
Céré-la-Ronde,37046,1.1794,47.2587,368,102,266,6,6,254,MACRON,60,
Berg,67029,7.1458,48.8954,317,98,219,5,2,212,MÉLENCHON,54,
Sers,65424,0.0848,42.9098,94,28,66,3,1,62,MÉLENCHON,16,
Meloisey,21401,4.7294,47.0305,241,74,167,7,4,156,MÉLENCHON,39,
Villespassans,34339,2.9181,43.3878,143,41,102,2,3,97,MACRON,25,
La Ferrière-Béchet,61164,0.0634,48.581,188,52,136,2,1,133,LE PEN,35,
Saint-Maudan,22314,-2.7685,48.1081,311,99,212,7,6,199,MACRON,49,
Bertoncourt,08062,4.4028,49.5362,128,42,86,2,2,82,MÉLENCHON,24,
Seraincourt,08413,4.1884,49.6234,181,59,122,6,3,113,MÉLENCHON,37,
Bucy-le-Roi,45058,1.9218,48.0606,132,43,89,3,1,85,MACRON,22,
Le Cros,34091,3.3679,43.8833,80,26,54,2,1,51,MACRON,10,
Baromesnil,76058,1.41,49.9836,180,53,127,3,3,121,MÉLENCHON,24,
Villiers-Saint-Orien,28418,1.4827,48.1356,150,49,101,2,3,96,MÉLENCHON,27,
Loye-sur-Arnon,18130,2.3802,46.6361,244,69,175,3,5,167,MACRON,39,
Charency-Vezin,54118,5.5165,49.4863,363,112,251,6,3,242,MÉLENCHON,54,
Vescours,01437,5.0264,46.4774,155,50,105,3,3,99,MÉLENCHON,28,
La Chapelle-Saint-Sépulcre,45076,2.847,48.0125,203,65,138,5,1,132,MACRON,34,
Saint-Laurent-des-Combes,33426,-0.1376,44.8752,172,54,118,3,2,113,MACRON,24,
Jessains,10178,4.5698,48.2849,220,68,152,6,4,142,MÉLENCHON,40,
Charette,38083,5.3663,45.8013,347,101,246,5,3,238,MACRON,48,
Matringhem,62562,2.1639,50.5446,154,41,113,1,1,111,MÉLENCHON,35,
Chevillé,72083,-0.2279,47.9419,299,78,221,6,3,212,LE PEN,56,
Bassevelle,77024,3.2708,48.9181,247,65,182,8,4,170,MACRON,40,
Senuc,08412,4.8491,49.3046,114,31,83,2,1,80,MÉLENCHON,30,
Etobon,70221,6.6766,47.6397,245,79,166,7,2,157,MÉLENCHON,42,
Cugney,70192,5.721,47.3644,160,54,106,1,3,102,MÉLENCHON,32,
Bidon,07034,4.544,44.3464,177,58,119,4,3,112,MACRON,26,
Bouzeron,71051,4.7262,46.8912,123,40,83,4,2,77,MACRON,21,
Octeville-l'Avenel,50384,-1.3629,49.5476,183,58,125,2,3,120,MACRON,34,
Longemaison,25343,6.4589,47.083,137,43,94,1,2,91,MACRON,24,
Planches,61330,0.3775,48.6904,159,42,117,6,3,108,LE PEN,21,
Perchède,32310,-0.1363,43.7778,83,25,58,2,1,55,LE PEN,13,
Corravillers,70176,6.6417,47.8859,174,53,121,5,1,115,MÉLENCHON,32,
Jaignes,77235,3.0841,48.9871,247,68,179,8,3,168,MACRON,42,
Lods,25339,6.2605,47.0538,182,53,129,6,2,121,MÉLENCHON,30,
Arpheuilles,36008,1.2797,46.894,196,53,143,6,2,135,MÉLENCHON,32,
Saumeray,28370,1.3208,48.2544,333,97,236,6,7,223,MÉLENCHON,60,
Fouvent-Saint-Andoche,70247,5.6743,47.6482,170,54,116,5,2,109,MÉLENCHON,32,
Saint-Nicolas-des-Bois,61433,0.0245,48.5026,207,64,143,2,2,139,MÉLENCHON,33,
Boucq,54086,5.7666,48.7504,279,88,191,5,4,182,MÉLENCHON,43,
Crottes-en-Pithiverais,45118,2.0676,48.117,229,70,159,3,2,154,MACRON,41,
Ognolles,60474,2.9163,49.6894,210,56,154,5,2,147,MÉLENCHON,39,
Saint-Martin-d'Arberoue,64489,-1.1922,43.3377,277,73,204,6,5,193,MACRON,48,
Luisetaines,77263,3.1917,48.4629,195,66,129,4,2,123,MACRON,31,
Montmartin,60424,2.6954,49.4681,203,56,147,4,3,140,MÉLENCHON,40,
Bessas,07033,4.2972,44.3401,177,59,118,5,3,110,PÉCRESSE,25,
La Villette,14756,-0.5419,48.9104,175,51,124,5,2,117,MACRON,27,
Charmoy,71103,4.3173,46.7663,205,58,147,6,2,139,LE PEN,27,
Gouzangrez,95282,1.9093,49.1133,138,38,100,3,2,95,MACRON,27,
Saint-Ost,32401,0.4622,43.3747,80,25,55,1,1,53,MACRON,13,
Maizilly,42131,4.2418,46.1783,261,83,178,9,5,164,MÉLENCHON,42,
Madranges,19122,1.7964,45.4686,151,46,105,5,3,97,HIDALGO,22,
Saint-Martin-de-Goyne,32391,0.5764,44.0033,124,35,89,3,1,85,MACRON,16,
Bonnes,16049,0.1408,45.2332,263,87,176,3,3,170,MACRON,43,
Saint-Pair,14640,-0.1854,49.1653,200,65,135,6,3,126,MACRON,32,
Tantonville,54513,6.1424,48.4684,397,122,275,13,5,257,MÉLENCHON,60,
Julienne,16174,-0.2333,45.6924,384,108,276,10,5,261,MACRON,56,
Handschuheim,67181,7.5776,48.5997,247,66,181,3,3,175,MACRON,38,
Urbanya,66219,2.2986,42.6403,71,19,52,2,1,49,MACRON,13,
Huclier,62462,2.3545,50.4375,104,33,71,3,1,67,HIDALGO,17,
Dehault,72114,0.5807,48.2061,197,63,134,4,2,128,MACRON,29,
Eaux-Puiseaux,10133,3.8841,48.1193,212,63,149,7,2,140,MÉLENCHON,35,
Banogne-Recouvrance,08046,4.1359,49.5678,131,38,93,2,1,90,MÉLENCHON,25,
Saint-Marc-la-Lande,79271,-0.3585,46.5261,208,64,144,5,3,136,MACRON,36,
Goulles,19086,2.0841,45.02,261,74,187,2,2,183,MACRON,47,
Urval,24560,0.941,44.8034,127,42,85,2,1,82,MÉLENCHON,19,
Fouqueure,16144,0.0722,45.8826,344,93,251,5,5,241,MACRON,51,
Bourg-le-Roi,72043,0.1333,48.3457,237,62,175,3,3,169,LE PEN,39,
Courcelles-Epayelles,60168,2.6297,49.5714,148,47,101,4,3,94,MÉLENCHON,27,
Souvigny-de-Touraine,37252,1.0834,47.4018,321,93,228,6,5,217,MACRON,56,
Le Mesnil-Garnier,50311,-1.3052,48.8667,169,44,125,5,2,118,LE PEN,28,
Poursay-Garnaud,17288,-0.4534,45.9487,235,76,159,4,3,152,MACRON,33,
Nizas,32295,0.9879,43.496,122,36,86,4,2,80,LE PEN,19,
Plainville,60496,2.4515,49.6145,128,40,88,4,2,82,MÉLENCHON,24,
Saint-Quentin-sur-Indrois,37234,1.0342,47.2103,393,122,271,4,7,260,MACRON,61,
Belval,08058,4.6374,49.7786,181,49,132,5,3,124,MÉLENCHON,39,
Hinckange,57326,6.4516,49.1871,247,75,172,5,4,163,MÉLENCHON,46,
Châtel-Gérard,89092,4.1019,47.6305,165,45,120,3,3,114,MÉLENCHON,30,
Peyrun,65361,0.191,43.331,77,22,55,2,1,52,MACRON,14,
Sainte-Marguerite-de-Carrouges,61419,-0.1521,48.5952,177,59,118,3,2,113,LE PEN,31,
Curières,12088,2.8891,44.6425,205,68,137,7,2,128,MACRON,27,
Beaugas,47023,0.6159,44.5119,238,71,167,2,2,163,MÉLENCHON,46,
Hayes,57307,6.3792,49.1682,184,57,127,4,3,120,MÉLENCHON,28,
Bannes,46017,1.9197,44.8127,118,39,79,1,2,76,MACRON,19,
Hervelinghen,62444,1.7203,50.8822,202,55,147,2,2,143,MÉLENCHON,44,
Souméras,17432,-0.4416,45.2945,291,95,196,9,5,182,MACRON,41,
Bridoré,37039,1.0896,47.0422,366,110,256,9,3,244,MACRON,59,
Saint-Thomas-de-Courceriers,53256,-0.2654,48.2619,149,39,110,3,2,105,LE PEN,28,
Saint-Goin,64481,-0.7146,43.2372,197,63,134,5,1,128,MACRON,37,
Hirschland,67201,7.1248,48.8433,235,62,173,4,3,166,LE PEN,40,
Rangen,67383,7.4771,48.6711,168,53,115,2,3,110,MACRON,26,
Haplincourt,62410,2.94,50.0923,167,44,123,3,2,118,MÉLENCHON,37,
Arboras,34011,3.4777,43.7198,96,31,65,1,1,63,MÉLENCHON,17,
Rumigny,08373,4.2652,49.7991,226,62,164,4,2,158,MÉLENCHON,53,
Inxent,62472,1.7862,50.535,137,40,97,3,1,93,MÉLENCHON,29,
Sai,61358,0.0231,48.7405,183,51,132,4,1,127,MACRON,30,
Baerendorf,67017,7.0834,48.8347,248,68,180,5,2,173,MÉLENCHON,45,
Givenchy-le-Noble,62372,2.4933,50.2989,125,34,91,2,2,87,MÉLENCHON,30,
Villeromain,41290,1.1481,47.721,167,56,111,4,1,106,MACRON,26,
Noirefontaine,25426,6.7665,47.3457,263,76,187,8,4,175,MÉLENCHON,41,
Perriers-en-Beauficel,50397,-1.0011,48.7323,153,41,112,4,2,106,MACRON,26,
Lommerange,57411,5.9715,49.3285,258,71,187,4,5,178,MÉLENCHON,41,
Damblain,88123,5.6714,48.0909,221,70,151,2,3,146,MÉLENCHON,38,
Melleran,79175,0.0016,46.1286,357,112,245,5,3,237,MACRON,67,
Sivry-la-Perche,55489,5.2545,49.1408,232,74,158,8,3,147,MÉLENCHON,49,
Voulon,86296,0.2416,46.3633,345,105,240,7,3,230,MACRON,51,
Les Lèches,24234,0.3879,44.9798,292,90,202,4,3,195,PÉCRESSE,41,
Pierremande,02599,3.2511,49.5679,179,57,122,2,3,117,MÉLENCHON,40,
Maillet,36110,1.6701,46.5831,188,54,134,4,3,127,MACRON,25,
Carrère,64167,-0.2789,43.4781,170,48,122,4,2,116,MACRON,32,
Roubion,06110,7.0262,44.1151,156,53,103,2,2,99,LE PEN,22,
Loisy,54320,6.1003,48.8714,228,75,153,2,2,149,MÉLENCHON,42,
